id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,class
25312,923508054,6392,0,,225775,some-college,10,never-married,,own-child,white,male,0,0,2,USA,united-states,0
8781,240931084,4265,0,private,115815,hs-grad,9,never-married,machine-op-inspct,own-child,white,male,0,0,0,USA,united-states,0
6195,153020532,9892,2,private,188834,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
2927,941638665,2410,2,private,60001,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
21507,762842729,5623,2,,210875,11th,7,divorced,,not-in-family,black,female,0,0,2,USA,united-states,0
1870,886240910,7410,3,private,102569,masters,14,married-civ-spouse,exec-managerial,husband,white,male,4,0,4,USA,united-states,1
6839,640032547,3952,3,local-gov,237356,some-college,10,married-civ-spouse,protective-serv,husband,white,male,2,0,2,USA,united-states,1
17184,545257116,9593,3,private,135339,bachelors,13,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,0,0,2,CHN,china,1
4591,715563625,3787,1,self-emp-not-inc,162551,12th,8,married-civ-spouse,sales,wife,asian-pac-islander,female,0,0,3,,,0
26886,118671723,,0,private,25265,hs-grad,9,never-married,craft-repair,own-child,white,male,0,0,2,USA,united-states,0
12401,502290927,8961,1,private,165503,bachelors,13,never-married,sales,own-child,white,female,0,0,4,USA,united-states,0
5625,428964257,8547,2,local-gov,145178,hs-grad,9,married-civ-spouse,other-service,wife,black,female,0,0,2,JAM,jamaica,1
19828,234524542,9387,4,local-gov,142166,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,4,USA,united-states,0
586,972947193,2786,3,private,227475,bachelors,13,divorced,sales,not-in-family,white,female,0,0,2,USA,united-states,0
1437,993820400,3035,0,federal-gov,163205,assoc-voc,11,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0
18999,134137224,9810,1,private,152263,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0
22924,630637167,106,1,private,134737,assoc-voc,11,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0
15591,925601674,4735,3,private,237295,some-college,10,divorced,other-service,not-in-family,white,female,0,0,2,USA,united-states,0
3043,275034978,2858,4,private,180920,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,1
10098,698070179,3781,3,private,192390,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1
13719,227453705,6624,1,private,140612,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,3,2,USA,united-states,0
19981,616157127,5539,0,private,195985,hs-grad,9,never-married,other-service,not-in-family,white,female,0,0,3,USA,united-states,0
17287,958119872,3626,1,self-emp-not-inc,136204,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,3,1,USA,united-states,1
9152,848579820,6079,2,private,254440,assoc-voc,11,never-married,prof-specialty,not-in-family,white,female,0,0,3,USA,united-states,0
18946,291284247,7415,3,local-gov,78859,masters,14,widowed,prof-specialty,unmarried,white,female,0,1,0,USA,united-states,0
25257,378312740,8638,2,local-gov,347491,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
16341,236091492,9828,2,private,167482,hs-grad,9,never-married,adm-clerical,own-child,white,male,0,0,4,USA,united-states,0
13848,268899644,9956,1,self-emp-not-inc,175509,hs-grad,9,divorced,tech-support,not-in-family,white,male,0,0,3,USA,united-states,0
16197,330181523,1134,0,private,207621,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0
14556,857823185,7844,1,private,141545,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,3,2,USA,united-states,0
6293,329579387,8253,3,private,84278,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
23407,501281940,4173,0,private,116800,assoc-acdm,12,never-married,protective-serv,own-child,white,male,0,0,3,USA,united-states,0
14644,560375832,8431,0,private,266255,hs-grad,9,never-married,sales,own-child,white,female,0,0,2,USA,united-states,0
12709,465398212,3529,0,private,149396,some-college,10,never-married,other-service,other-relative,black,female,0,0,1,HTI,haiti,0
18382,505699597,9785,2,private,240124,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1
11562,265480272,2572,3,self-emp-not-inc,456956,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,0
18387,840471856,7855,0,federal-gov,54377,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,0,0,3,USA,united-states,0
1187,264912529,7597,3,private,46788,bachelors,13,divorced,craft-repair,unmarried,white,male,0,0,1,USA,united-states,0
23085,466224445,8224,1,private,260560,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1
13396,273829522,4948,2,local-gov,145246,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
6964,125357294,579,1,private,261511,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
19236,881254468,8059,2,private,103710,hs-grad,9,never-married,sales,unmarried,white,female,0,0,3,USA,united-states,0
26340,659036345,6743,0,,179484,12th,8,never-married,,own-child,other,male,0,0,2,USA,united-states,0
18967,887532622,3125,4,private,71385,hs-grad,9,divorced,handlers-cleaners,not-in-family,white,female,0,0,0,USA,united-states,0
26950,971226199,3304,0,private,85088,some-college,10,never-married,other-service,own-child,white,female,0,0,2,USA,united-states,0
18898,619086951,9053,2,private,370549,some-college,10,married-civ-spouse,sales,wife,white,female,0,0,1,USA,united-states,1
14614,188110525,1058,0,private,159297,some-college,10,never-married,adm-clerical,own-child,asian-pac-islander,female,0,0,0,USA,united-states,0
7268,928714895,3761,2,self-emp-not-inc,32546,prof-school,15,divorced,prof-specialty,unmarried,white,male,2,0,2,USA,united-states,1
16135,687875169,5335,3,self-emp-not-inc,181139,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
25705,968318967,5096,3,private,208748,5th-6th,3,divorced,machine-op-inspct,unmarried,other,female,0,0,2,DOM,dominican-republic,0
13000,345353551,9547,1,private,214702,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
19752,870076008,2164,3,private,146015,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
17594,250296638,5494,2,private,102180,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
16916,589747725,9781,2,private,213844,hs-grad,9,married-af-spouse,craft-repair,wife,black,female,0,0,2,USA,united-states,1
22277,727032078,8152,2,private,326352,masters,14,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states,0
27831,813714378,9004,0,,229826,some-college,10,never-married,,own-child,white,male,0,0,1,USA,united-states,0
11227,408498427,6883,1,self-emp-not-inc,159322,some-college,10,never-married,craft-repair,own-child,white,male,0,3,4,USA,united-states,0
13730,123897900,6801,3,private,193116,10th,6,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,0
26664,493565021,3550,1,private,164707,some-college,10,never-married,sales,other-relative,white,female,0,0,2,,,0
24144,582974524,4279,2,self-emp-not-inc,120539,bachelors,13,never-married,sales,not-in-family,white,male,0,0,3,USA,united-states,1
12918,963209678,5538,2,self-emp-not-inc,246862,hs-grad,9,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,ITA,italy,1
11378,925123471,296,2,self-emp-not-inc,200863,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,0
13783,827918786,2493,0,private,161638,hs-grad,9,never-married,machine-op-inspct,other-relative,white,female,0,0,2,COL,columbia,0
11615,938637794,4726,2,state-gov,200904,bachelors,13,married-civ-spouse,exec-managerial,wife,black,female,0,0,1,USA,united-states,1
1039,121618268,7293,1,self-emp-inc,189502,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,4,USA,united-states,1
2133,493792433,6995,2,private,180477,10th,6,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states,0
12794,644278884,4707,2,private,173704,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,0
13905,762823790,5018,4,local-gov,214594,7th-8th,4,married-civ-spouse,protective-serv,husband,white,male,1,0,2,USA,united-states,0
23861,389143752,8113,3,self-emp-inc,94606,doctorate,16,married-civ-spouse,prof-specialty,husband,black,male,0,0,3,USA,united-states,1
3334,598542117,4550,1,private,72967,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,1
20683,397385955,9936,1,private,98725,10th,6,divorced,handlers-cleaners,unmarried,white,female,0,0,3,USA,united-states,0
17204,980043763,5540,3,private,285224,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,1,USA,united-states,0
20935,465856622,3577,0,private,214542,some-college,10,never-married,handlers-cleaners,own-child,white,male,0,0,1,USA,united-states,0
19463,312727133,6071,0,private,219140,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,0
23272,180993414,2468,4,,255276,some-college,10,married-civ-spouse,,husband,white,male,0,0,3,USA,united-states,1
826,891810479,5901,0,local-gov,90730,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,3,2,USA,united-states,1
3008,231229315,4109,0,state-gov,158206,assoc-acdm,12,never-married,prof-specialty,not-in-family,white,male,0,0,1,USA,united-states,0
18672,280205796,2853,1,private,308691,masters,14,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,3,USA,united-states,0
3717,187753527,5272,4,local-gov,159908,bachelors,,married-civ-spouse,adm-clerical,wife,white,female,0,1,2,USA,united-states,0
25899,931491382,7266,1,private,220066,bachelors,13,never-married,exec-managerial,not-in-family,white,female,4,0,3,USA,united-states,1
1144,627944441,8403,2,local-gov,163434,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,0,0,3,USA,united-states,1
9753,520992980,9466,3,private,166368,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0
20580,855833544,1088,0,private,102942,bachelors,13,never-married,prof-specialty,own-child,white,female,0,4,2,USA,united-states,1
7558,427273476,5839,3,private,99476,hs-grad,9,divorced,other-service,not-in-family,white,female,0,0,2,USA,united-states,0
4630,969733815,1603,2,private,59380,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,0
26244,818016449,3462,2,private,111829,masters,14,never-married,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0
1158,364145747,7567,3,private,134680,hs-grad,9,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states,0
23617,932175980,1505,2,state-gov,227910,assoc-voc,11,married-civ-spouse,prof-specialty,wife,white,female,0,0,2,USA,united-states,1
17993,901353637,6759,2,state-gov,166744,hs-grad,9,married-spouse-absent,other-service,unmarried,white,female,0,0,0,USA,united-states,0
23271,588441638,5593,1,self-emp-not-inc,189878,masters,14,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1
16286,291257259,196,0,local-gov,210029,some-college,10,never-married,adm-clerical,own-child,white,female,0,0,0,USA,united-states,0
22640,154635359,9393,0,private,110998,some-college,10,never-married,adm-clerical,own-child,asian-pac-islander,female,0,0,2,PHL,philippines,0
24398,282618475,2942,4,,528618,10th,6,married-civ-spouse,,husband,white,male,0,0,2,USA,united-states,0
1302,980292655,1873,4,private,119558,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
4915,467161619,5614,1,private,140206,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,1
9266,671687698,654,0,,38455,some-college,10,never-married,,not-in-family,white,male,0,0,0,USA,united-states,0
27829,881394851,8048,1,private,204461,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1
22781,362712922,9751,3,private,317733,doctorate,16,widowed,tech-support,unmarried,white,male,0,4,2,USA,united-states,1
264,985410796,7375,2,private,19899,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,4,0,2,USA,united-states,1
1912,511743772,3646,1,private,211331,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,0,0,3,MEX,mexico,0
18334,699217082,4981,0,private,241025,bachelors,13,never-married,other-service,own-child,white,male,0,0,0,USA,united-states,0
3882,299341350,4421,3,private,35224,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0
27116,256701068,8091,1,state-gov,149624,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1
11206,681777927,3448,0,private,315130,bachelors,13,never-married,tech-support,not-in-family,white,female,0,0,0,USA,united-states,0
17686,252925706,3723,0,state-gov,278155,bachelors,13,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states,0
4949,242437806,8777,3,private,99316,hs-grad,9,divorced,transport-moving,not-in-family,white,male,0,0,3,USA,united-states,0
20820,791477251,3952,2,private,154538,assoc-acdm,12,divorced,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0
3872,743733518,8451,4,private,169047,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,0,0,0,USA,united-states,0
19598,513714177,7016,1,self-emp-inc,114937,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1
3106,807251072,8240,1,,30237,some-college,10,never-married,,unmarried,white,female,0,0,2,USA,united-states,0
4807,455010920,2234,3,self-emp-inc,246562,5th-6th,3,married-civ-spouse,sales,husband,white,male,0,0,2,MEX,mexico,1
7191,274887092,1148,1,private,163581,hs-grad,9,never-married,other-service,not-in-family,white,male,4,0,2,PRI,puerto-rico,1
13625,263429634,4603,1,private,201122,bachelors,13,married-civ-spouse,sales,husband,white,male,0,3,2,USA,united-states,1
13559,849357612,8860,1,private,324854,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,1
13432,841059247,5563,2,private,33300,assoc-voc,11,married-civ-spouse,sales,husband,white,male,0,3,3,USA,united-states,1
2946,125446303,477,1,private,177675,bachelors,13,married-civ-spouse,tech-support,husband,white,male,0,0,2,USA,united-states,1
24795,671111536,5070,1,private,147921,prof-school,15,never-married,other-service,not-in-family,white,female,0,0,1,USA,united-states,0
7747,260227665,4116,2,private,204145,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1
14474,638764600,1267,4,private,159008,assoc-acdm,12,married-civ-spouse,craft-repair,husband,white,male,2,0,0,USA,united-states,1
22332,654904699,8630,0,private,426589,hs-grad,9,married-spouse-absent,other-service,own-child,white,female,0,0,1,USA,united-states,0
19340,323402542,8398,3,,37672,hs-grad,9,divorced,,not-in-family,white,female,0,0,0,USA,united-states,0
16240,451170703,4446,3,private,191277,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,3,USA,united-states,1
22657,831445873,2839,4,private,142080,hs-grad,9,married-civ-spouse,adm-clerical,wife,black,female,0,0,2,USA,united-states,1
16249,185733615,705,1,state-gov,156292,hs-grad,9,never-married,handlers-cleaners,not-in-family,black,male,0,0,2,USA,united-states,0
18779,830167885,768,0,private,188767,assoc-acdm,12,never-married,exec-managerial,not-in-family,white,male,0,0,2,USA,united-states,0
4824,342002092,2802,1,private,204862,assoc-acdm,12,divorced,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,0
14447,336001950,7376,1,private,226296,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,2,3,USA,united-states,0
22234,800988482,8103,0,private,307761,hs-grad,9,never-married,sales,own-child,white,male,0,0,0,USA,united-states,0
5318,974169152,9712,1,private,236861,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1
